@relation higgs

@attribute mll numeric
@attribute mjj numeric
@attribute met-phi_centrality numeric
@attribute mt numeric
@attribute DYjj numeric
@attribute sumMlj numeric
@attribute dphill numeric
@attribute contOLV numeric
@attribute ptTotal numeric
@attribute label {-1, 1}

@data
0.22961,0.49944,0.57926,0.29285,0.48066,0.27673,0.43684,0.09866,0.10853,-1
0.14574,0.28152,0.52938,0.21507,0.39529,0.21118,0.3065,0.81094,0.04501,-1
0.28835,0.44616,0.27692,0.25239,0.48273,0.2631,0.67102,0.50411,0.24836,-1
0.12229,0.48144,0.75258,0.08243,0.56176,0.38049,0.10919,0.37716,0.36981,-1
0.19551,0.61361,0.62956,0.1805,0.50929,0.53296,0.19443,0.36497,0.13072,-1
0.20734,0.87294,0.52957,0.27089,0.60553,0.44021,0.0778,0.41456,0.02852,-1
0.25347,0.95374,0.63992,0.32564,0.50301,0.65327,0.18929,0.34788,0.30183,-1
0.09101,1.52365,0.71854,0.0521,0.75631,0.56915,0.10673,0.11062,0.22482,-1
0.34039,1.16735,0.65749,0.2687,0.66575,0.53542,0.3101,0.18666,0.18941,-1
0.12521,0.55576,0.40496,0.27237,0.635,0.34428,0.09447,0.15439,0.07727,-1
0.19043,1.69886,0.19675,0.33771,0.70222,0.82292,0.13788,0.34832,0.25264,-1
0.26602,0.27647,0.41456,0.30305,0.38024,0.18795,0.16891,0.54533,0.23525,-1
0.16169,0.19644,0.44353,0.25438,0.17827,0.19823,0.13419,0.4174,0.39523,-1
0.32953,0.64512,0.56248,0.27421,0.36532,0.49099,0.02983,0.30755,0.05222,-1
0.3338,0.86328,0.36734,0.27699,0.6173,0.54428,0.56112,0.59086,0.24914,-1
0.12904,1.30566,0.60621,0.1647,0.66046,0.56852,0.12775,0.50729,0.0458,-1
0.25911,0.18412,0.94772,0.15596,0.36852,0.22488,0.36588,0.56286,0.4142,-1
0.25385,0.38528,0.59275,0.22836,0.50653,0.29874,0.3907,0.15082,0.30024,-1
0.05546,0.37892,0.48558,0.14973,0.53356,0.21597,0.1022,0.1366,0.07988,-1
0.345,0.46815,0.04994,0.24027,0.5849,0.27664,0.99022,0.04372,0.37354,-1
0.17215,0.66938,0.60026,0.18776,0.4228,0.60296,0.09411,0.0388,0.39426,-1
0.12512,0.75722,0.66151,0.14448,0.59028,0.49793,0.14331,0.34697,0.12753,-1
0.34829,0.16852,0.05004,0.26226,0.32995,0.16689,0.63169,0.06521,0.14023,-1
0.21759,0.07264,0.30767,0.37464,0.25275,0.15577,0.30045,0.33267,0.38879,-1
0.11513,0.63572,0.60924,0.20074,0.50242,0.55218,0.07865,0.17422,0.20143,-1
0.23899,0.26051,0.30098,0.30031,0.50766,0.27327,0.19657,0.11326,0.10722,-1
0.23787,0.30956,0.77033,0.25048,0.39615,0.23578,0.21067,0.48019,0.42906,-1
0.08648,1.25556,0.52997,0.18188,0.68092,0.46808,0.03743,0.08279,0.04039,-1
0.09133,0.29502,0.47799,0.17362,0.54414,0.32124,0.09562,0.50031,0.06145,-1
0.12267,1.66027,0.68588,0.10595,0.78568,0.65806,0.10135,0.43213,0.216,-1
0.22935,0.24179,0.47123,0.27739,0.41152,0.262,0.28148,0.45015,0.22053,-1
0.2554,0.48755,0.70355,0.16437,0.51191,0.30134,0.26836,0.36012,0.16016,-1
0.11321,0.39923,0.30545,0.25033,0.59223,0.21868,0.31272,0.31408,0.12459,-1
0.18456,0.20279,0.62523,0.28553,0.26941,0.16797,0.4536,0.16187,0.18678,-1
0.09262,0.15201,0.49822,0.17862,0.42311,0.16157,0.02307,0.53959,0.2903,-1
0.09591,0.30372,0.5213,0.29242,0.32045,0.24724,0.15298,0.14923,0.30117,-1
0.27441,0.32843,0.63321,0.26715,0.43691,0.24596,0.59068,0.40977,0.3754,-1
0.1344,0.52362,0.39321,0.36101,0.50852,0.42636,0.12076,0.43882,0.37231,-1
0.19147,0.72532,0.37994,0.23267,0.65029,0.31657,0.56316,0.24254,0.02673,-1
0.05962,0.49811,0.55377,0.1682,0.55478,0.23351,0.15155,0.04017,0.19399,-1
0.14125,0.54908,0.0728,0.24023,0.54202,0.25414,0.24053,0.38336,0.14512,-1
0.14638,0.38776,0.52363,0.2053,0.43319,0.31798,0.03956,0.187,0.13543,-1
0.32695,0.26839,0.04984,0.26953,0.49133,0.17873,0.99043,0.35165,0.12025,-1
0.087,1.04617,0.48532,0.15355,0.7678,0.44727,0.09522,0.3914,0.18337,-1
0.20153,2.0438,0.49666,0.20369,0.93208,0.54482,0.1506,0.13583,0.2499,-1
0.36547,0.3055,0.94353,0.21437,0.46538,0.32335,0.35742,0.66052,0.85335,-1
0.18321,0.18458,0.55145,0.22786,0.23691,0.30726,0.10847,0.27021,0.13008,-1
0.16784,0.07414,0.5183,0.13982,0.17405,0.20387,0.01496,0.41973,0.16369,-1
0.23698,0.32024,0.05184,0.29932,0.43812,0.19247,0.77756,0.49189,0.51833,-1
0.07965,0.24816,0.45492,0.13984,0.5001,0.19098,0.15325,0.51358,0.02813,-1
0.18753,0.73132,0.27288,0.26258,0.6601,0.26123,0.43685,0.19624,0.1765,-1
0.19086,0.31735,0.90273,0.10944,0.54612,0.24643,0.37527,0.54962,0.1316,-1
0.25077,0.28362,0.52886,0.19566,0.43915,0.24933,0.12049,0.59574,0.14047,-1
0.11029,0.77249,0.60868,0.16019,0.56744,0.47786,0.11798,0.08088,0.1203,-1
0.28275,0.37067,0.06491,0.28619,0.48043,0.25128,0.7091,0.4599,0.13603,-1
0.27011,1.09567,0.69517,0.24033,0.61682,0.86033,0.2105,0.50553,0.3066,-1
0.18309,2.05052,0.14884,0.2334,0.77232,0.95216,0.21704,0.65221,0.24873,-1
0.22919,0.85195,0.42572,0.2804,0.74704,0.46199,0.15562,0.43793,0.31639,-1
0.24111,0.13023,0.65086,0.15182,0.35118,0.15284,0.31736,0.31952,0.15713,-1
0.14308,0.66632,0.53302,0.22534,0.45147,0.40978,0.04476,0.62292,0.17922,-1
0.27372,0.71424,0.66177,0.22936,0.40583,0.41038,0.07052,0.31426,0.13241,-1
0.08867,0.45108,0.48904,0.29334,0.50182,0.23597,0.13156,0.12386,0.04798,-1
0.16876,0.27767,0.89095,0.11539,0.48193,0.23536,0.3104,0.40308,0.17404,-1
0.07857,0.08575,0.50892,0.18707,0.22265,0.17475,0.13628,0.60513,0.23381,-1
0.23907,0.53077,0.50758,0.2225,0.52196,0.38322,0.2834,0.06878,0.14375,-1
0.15337,0.36417,0.46243,0.21187,0.44316,0.24456,0.25636,0.08019,0.14286,-1
0.15486,0.18495,0.60942,0.19592,0.24955,0.2044,0.22873,0.54066,0.07642,-1
0.08195,0.39734,0.51432,0.12415,0.50895,0.26694,0.12916,0.2083,0.0247,-1
0.11538,1.41359,0.44395,0.27432,0.77942,0.40059,0.27105,0.10929,0.27429,-1
0.21863,0.18222,0.52489,0.17409,0.47608,0.1706,0.41998,0.1179,0.15355,-1
0.27087,0.22472,0.0807,0.30026,0.49464,0.15912,0.73043,0.06858,0.05271,-1
0.18006,0.1216,0.44525,0.20195,0.21894,0.21423,0.11708,0.679,0.6191,-1
0.1079,0.78243,0.21886,0.13251,0.66926,0.42704,0.11761,0.02567,0.08165,-1
0.09346,0.3175,0.52632,0.18817,0.40681,0.24237,0.14541,0.31742,0.2076,-1
0.10167,0.14856,0.52292,0.1084,0.35485,0.13389,0.21237,0.59847,0.14292,-1
0.19078,0.41031,0.18017,0.21158,0.50295,0.21978,0.45479,0.09324,0.04959,-1
0.06676,0.3311,0.46188,0.27134,0.56492,0.22279,0.03941,0.20011,0.13545,-1
0.08428,0.31195,0.51133,0.19602,0.39319,0.26889,0.10956,0.3862,0.12286,-1
0.11752,1.61515,0.50472,0.32121,0.63709,0.97936,0.01229,0.64228,0.26706,-1
0.06605,0.3167,0.15664,0.3436,0.53342,0.19786,0.08302,0.20958,0.43039,-1
0.33072,0.3802,0.54599,0.27096,0.41056,0.31093,0.14136,0.44575,0.27111,-1
0.14438,0.68902,0.11485,0.18423,0.71315,0.4562,0.18316,0.42783,0.12119,-1
0.17488,0.89877,0.61248,0.29961,0.60651,0.42198,0.20206,0.28201,0.15644,-1
0.15591,0.35464,0.4552,0.31072,0.51068,0.23716,0.32305,0.14118,0.11426,-1
0.34976,0.12147,0.05261,0.30214,0.29708,0.13565,0.69439,0.61273,0.23063,-1
0.13534,1.0066,0.74531,0.08509,0.634,0.59032,0.12861,0.42257,0.15592,-1
0.0981,0.30832,0.49617,0.19954,0.53416,0.19048,0.03266,0.39437,0.13497,-1
0.29041,0.5806,0.60875,0.23779,0.59429,0.42994,0.35585,0.58354,0.13896,-1
0.13201,0.37344,0.54633,0.15083,0.47917,0.33063,0.04744,0.10702,0.79953,-1
0.17207,1.52174,0.46927,0.30434,0.71251,0.41933,0.47511,0.10344,0.03776,-1
0.10216,0.98242,0.91279,0.05908,0.6483,0.41314,0.17555,0.28812,0.03905,-1
0.19135,0.09134,0.37416,0.27649,0.27038,0.14283,0.30875,0.2233,0.16219,-1
0.10349,0.36007,0.93275,0.07788,0.4072,0.29944,0.0782,0.27368,0.52317,-1
0.19698,0.37487,0.53568,0.18594,0.51782,0.24193,0.32426,0.08743,0.34634,-1
0.23234,0.3863,0.622,0.23044,0.47394,0.38636,0.24445,0.74037,0.49191,-1
0.05249,0.63596,0.45765,0.08164,0.69669,0.36204,0.02714,0.45867,0.12629,-1
0.07421,0.42517,0.4765,0.28474,0.55721,0.31397,0.05497,0.51238,0.22587,-1
0.15471,0.60363,0.39073,0.27726,0.52188,0.26679,0.53184,0.78375,0.19227,-1
0.18562,0.18372,0.52834,0.18696,0.41053,0.19677,0.0836,0.28412,0.13194,-1
0.28687,0.22962,0.65712,0.24435,0.37443,0.20559,0.30828,0.41198,0.13872,-1
0.16548,0.23088,0.07958,0.29591,0.49127,0.21659,0.28163,0.32327,0.09438,-1
0.23757,0.26048,0.55822,0.22449,0.37759,0.25356,0.29004,0.15352,0.53873,-1
0.12038,0.17693,0.49974,0.24428,0.24375,0.1736,0.22227,0.52176,0.51022,-1
0.18439,0.53514,0.50625,0.23614,0.5401,0.34225,0.2316,0.73359,0.04773,-1
0.21131,0.96466,0.51262,0.2236,0.67017,0.53002,0.02641,0.15171,0.13934,-1
0.10011,0.3603,0.58489,0.08613,0.48276,0.22619,0.20071,0.15737,0.10077,-1
0.08265,1.12938,0.49113,0.21352,0.69234,0.40002,0.15516,0.27221,0.09768,-1
0.2132,1.3238,0.05242,0.25526,0.72504,0.33674,0.65315,0.19852,0.20104,-1
0.22234,0.63097,0.61408,0.24982,0.59362,0.2908,0.45851,0.14728,0.35207,-1
0.1836,0.35019,0.50736,0.19918,0.49506,0.21225,0.04512,0.28305,0.12628,-1
0.16977,1.19867,0.05435,0.27004,0.79433,0.48146,0.05081,0.10211,0.08579,-1
0.33285,1.21779,0.07763,0.33492,0.63645,0.42835,0.61014,0.14676,0.44128,-1
0.18789,0.11286,0.11884,0.33931,0.35889,0.12535,0.35924,0.17321,0.05431,-1
0.30079,0.21298,0.19073,0.19515,0.39641,0.19078,0.52926,0.38328,0.09676,-1
0.11465,0.30055,0.48356,0.25144,0.42106,0.24415,0.0521,0.47534,0.07168,-1
0.16278,0.22929,0.65735,0.14489,0.33016,0.1642,0.40497,0.2407,0.20134,-1
0.24843,0.22564,0.5957,0.30282,0.43171,0.20631,0.33222,0.17787,0.57069,-1
0.19151,0.36144,0.60497,0.25277,0.53909,0.21785,0.46808,0.41196,0.26301,-1
0.16442,1.07728,0.70728,0.21034,0.573,0.54349,0.26212,0.67684,0.06324,-1
0.11505,1.25804,0.50273,0.24173,0.62676,0.66418,0.02069,0.42925,0.31192,-1
0.31241,0.67084,0.07823,0.25811,0.58717,0.30764,0.94495,0.20021,0.03712,-1
0.21753,0.29555,0.49812,0.29967,0.33279,0.37177,0.14588,0.11645,0.49248,-1
0.28523,0.19705,0.56117,0.22324,0.35742,0.32592,0.31372,0.48366,0.09781,-1
0.13117,0.11969,0.54199,0.26712,0.3187,0.14485,0.26179,0.32242,0.2965,-1
0.27593,0.90363,0.59606,0.18807,0.56723,0.31042,0.83288,0.21935,0.07252,-1
0.17883,1.18938,0.75276,0.21765,0.65256,0.48986,0.42722,0.6163,0.12516,-1
0.13621,1.133,0.76986,0.08927,0.63976,0.82351,0.0913,0.74215,0.23949,-1
0.08048,0.13673,0.08903,0.15523,0.38697,0.1445,0.17899,0.13493,0.03231,-1
0.19504,1.2978,0.47224,0.28405,0.77919,0.54204,0.029,0.47381,0.39392,-1
0.05263,0.58456,0.87193,0.0291,0.59874,0.31585,0.10479,0.58072,0.35842,-1
0.08533,0.40313,0.72905,0.04903,0.43161,0.42315,0.03231,0.91387,0.37398,-1
0.14524,0.76663,0.50902,0.28832,0.63046,0.29155,0.43591,0.55893,0.5702,-1
0.05287,0.23143,0.31074,0.27738,0.45661,0.15647,0.11503,0.13431,0.5372,-1
0.23716,0.24414,0.50717,0.25097,0.43327,0.29308,0.24493,0.61101,0.59616,-1
0.21401,0.1504,0.62759,0.22278,0.27843,0.17328,0.32091,0.30217,0.23526,-1
0.15722,0.46495,0.48015,0.35718,0.5199,0.50924,0.22789,0.91236,0.09705,-1
0.19589,0.74653,0.06361,0.31666,0.64018,0.27705,0.50203,0.16316,0.32734,-1
0.24592,1.10932,0.18483,0.23269,0.64152,0.39922,0.81335,0.41347,0.31635,-1
0.14737,0.53973,0.54692,0.25139,0.60595,0.31588,0.25255,0.47598,0.43295,-1
0.17881,0.31947,0.92262,0.10083,0.30395,0.35765,0.13589,0.10595,0.29717,-1
0.20796,0.70892,0.10048,0.24096,0.61939,0.3859,0.17414,0.12346,0.22926,-1
0.11073,0.26225,0.38901,0.25389,0.54826,0.18962,0.19382,0.05887,0.21138,-1
0.20868,0.48469,0.90623,0.11359,0.54543,0.4798,0.1922,0.54332,0.19838,-1
0.05245,0.57173,0.48392,0.10468,0.38003,0.25543,0.06993,0.43345,0.12496,-1
0.35639,0.25155,0.41356,0.28306,0.35493,0.20342,0.96573,0.31885,0.17106,-1
0.2412,0.73332,0.60867,0.15375,0.66397,0.40652,0.13737,0.21948,0.09581,-1
0.23456,0.20169,0.52215,0.18316,0.31965,0.17591,0.45772,0.52924,0.45323,-1
0.20433,0.31942,0.05336,0.34258,0.37183,0.16909,0.72759,0.5676,0.29829,-1
0.33323,0.6049,0.51308,0.29956,0.68702,0.38125,0.37333,0.43138,0.18083,-1
0.0969,0.47974,0.29664,0.45295,0.5496,0.44604,0.06967,0.60138,0.36479,-1
0.29159,0.27472,0.21893,0.26108,0.47681,0.30349,0.39142,0.52736,0.18446,-1
0.12071,0.07257,0.39393,0.32119,0.26729,0.11613,0.12431,0.23829,0.12639,-1
0.1369,0.11589,0.36333,0.27795,0.23249,0.14782,0.24195,0.38119,0.37227,-1
0.36381,0.80512,0.05562,0.29125,0.74813,0.54089,0.71795,0.61083,0.11791,-1
0.34329,0.37615,0.08733,0.30524,0.63032,0.25632,0.83895,0.35108,0.58311,-1
0.32934,0.26142,0.0941,0.28204,0.30824,0.25353,0.45697,0.53509,0.11777,-1
0.13276,0.38981,0.60251,0.10878,0.39405,0.21616,0.28119,0.1397,0.4309,-1
0.1922,0.92945,0.6245,0.12922,0.57503,0.59319,0.05579,0.22571,0.16033,-1
0.12822,0.82292,0.51055,0.26084,0.72071,0.38143,0.14936,0.08223,0.45823,-1
0.16948,0.43436,0.10407,0.33393,0.5586,0.22522,0.40293,0.29523,0.31825,-1
0.0854,0.15412,0.05971,0.25519,0.17459,0.13509,0.1926,0.76798,0.29015,-1
0.22517,0.78202,0.05046,0.25924,0.65299,0.45122,0.98085,0.56019,0.10567,-1
0.16101,0.40708,0.23226,0.29629,0.53324,0.34561,0.14888,0.2139,0.45879,-1
0.17781,0.58224,0.59721,0.24152,0.45243,0.45327,0.12158,0.08196,0.5932,-1
0.07966,0.83373,0.48427,0.253,0.74939,0.40256,0.07866,0.49456,0.29601,-1
0.22736,0.58702,0.35254,0.27592,0.54025,0.29458,0.41911,0.20703,0.21254,-1
0.17203,0.86808,0.92336,0.10667,0.71252,0.3718,0.28207,0.10261,0.36486,-1
0.10669,0.57858,0.57494,0.20584,0.60136,0.27915,0.22608,0.18469,0.23285,-1
0.29063,0.03406,0.09649,0.3329,0.14752,0.12714,0.37671,0.43404,0.19415,-1
0.10143,0.17732,0.43639,0.2795,0.38735,0.24323,0.12711,0.34642,0.06672,-1
0.1995,0.26365,0.5653,0.32251,0.36237,0.26516,0.26612,0.06958,0.24413,-1
0.15257,0.34341,0.55937,0.19691,0.42679,0.20105,0.12499,0.30454,0.54333,-1
0.21254,0.45946,0.58652,0.14061,0.49886,0.30665,0.08208,0.2126,0.27216,-1
0.29418,1.00452,0.05014,0.30119,0.64897,0.44279,0.76812,0.47306,0.11362,-1
0.22145,0.54265,0.12131,0.22368,0.63351,0.2431,0.50545,0.13383,0.47509,-1
0.12119,0.55731,0.36345,0.20739,0.70797,0.26844,0.04712,0.11219,0.40068,-1
0.21212,0.38676,0.63977,0.20173,0.34203,0.37055,0.0829,0.63275,0.33672,-1
0.196,0.49959,0.8547,0.16773,0.58838,0.27973,0.53879,0.5497,0.19826,-1
0.25829,0.22123,0.39936,0.35144,0.40284,0.1903,0.20159,0.33774,0.31392,-1
0.08185,0.36078,0.53122,0.14419,0.48762,0.2688,0.02948,0.12322,0.43646,-1
0.26117,0.33351,0.55164,0.30145,0.34446,0.283,0.1807,0.32535,0.3056,-1
0.27302,0.23771,0.05177,0.28139,0.2524,0.16617,0.96899,0.71875,0.06225,-1
0.32501,0.56631,0.65885,0.30906,0.32855,0.32269,0.49792,0.39772,0.15392,-1
0.20502,1.15456,0.52978,0.26901,0.72082,0.55555,0.31478,0.43438,0.08478,-1
0.1518,0.23404,0.50646,0.17473,0.33831,0.26211,0.01411,0.39533,0.36099,-1
0.36534,0.30988,0.10095,0.24789,0.39747,0.22833,0.74417,0.39086,0.07078,-1
0.05204,0.26541,0.73882,0.0767,0.41573,0.20571,0.1025,0.37539,0.2137,-1
0.22202,0.51461,0.58236,0.20796,0.55274,0.3729,0.12569,0.71981,0.03274,-1
0.1616,0.53495,0.49977,0.27811,0.58209,0.49389,0.1612,0.4395,0.24643,-1
0.14079,0.23834,0.53136,0.31777,0.32496,0.28166,0.15468,0.44709,0.36867,-1
0.1508,0.3147,0.15517,0.24401,0.45255,0.26065,0.12195,0.25936,0.09209,-1
0.20323,0.71796,0.47335,0.21808,0.63975,0.32208,0.41595,0.30976,0.01726,-1
0.14883,0.8993,0.05009,0.284,0.64936,0.35035,0.40464,0.35471,0.05655,-1
0.21503,0.39501,0.86831,0.11964,0.48975,0.28011,0.33406,0.29895,0.12779,-1
0.1398,0.17662,0.36672,0.27418,0.43943,0.14454,0.25529,0.3976,0.04906,-1
0.2026,0.68008,0.77989,0.1315,0.63023,0.35628,0.32539,0.19743,0.14641,-1
0.34537,0.34797,0.41064,0.36803,0.47579,0.28726,0.42081,0.49081,0.3965,-1
0.17757,0.13427,0.50115,0.24141,0.18778,0.15533,0.26572,0.4778,0.16132,-1
0.14703,0.29457,0.65021,0.09723,0.48742,0.27604,0.17423,0.02328,0.27276,-1
0.12274,0.74975,0.55047,0.15599,0.56005,0.46855,0.1076,0.06777,0.21795,-1
0.13567,0.15342,0.57994,0.24838,0.25743,0.17714,0.14779,0.54847,0.11394,-1
0.09661,0.86811,0.48242,0.15842,0.68526,0.45048,0.02222,0.15893,0.03771,-1
0.27576,0.78277,0.68334,0.19484,0.63128,0.46678,0.27142,0.12118,0.32387,-1
0.22056,0.15973,0.6377,0.25013,0.2599,0.24335,0.28905,0.49547,0.18774,-1
0.11922,0.1042,0.41298,0.10544,0.21338,0.17831,0.17834,0.63862,0.07627,-1
0.09478,0.80474,0.57415,0.20464,0.51357,0.3251,0.2092,0.17817,0.14243,-1
0.3169,1.15781,0.45764,0.26364,0.77767,0.51376,0.28454,0.12422,0.08547,-1
0.08804,1.05516,0.95011,0.06706,0.65135,0.69797,0.10393,0.71558,0.35934,-1
0.15742,0.19481,0.40136,0.24195,0.38386,0.26155,0.19027,0.90654,0.32424,-1
0.14769,0.71505,0.39362,0.18816,0.66566,0.3959,0.34437,0.48233,0.22364,-1
0.2464,0.33716,0.86006,0.15004,0.5937,0.21889,0.51383,0.21607,0.10447,-1
0.22846,0.31781,0.67131,0.20255,0.42534,0.27612,0.16576,0.25757,0.15702,-1
0.1158,0.82289,0.58362,0.14378,0.67076,0.3939,0.16562,0.37541,0.10876,-1
0.07725,0.1161,0.15566,0.32526,0.27242,0.11722,0.06639,0.32217,0.148,-1
0.09142,0.40887,0.4387,0.3794,0.52074,0.34034,0.1083,0.18111,0.47229,-1
0.13227,0.41994,0.43526,0.35867,0.49625,0.36555,0.12463,0.66395,0.22302,-1
0.19914,0.44789,0.05126,0.28996,0.67321,0.29021,0.33749,0.44051,0.26173,-1
0.19569,0.29617,0.69683,0.19035,0.2764,0.32489,0.16154,0.3826,0.21818,-1
0.2132,0.28818,0.09759,0.34543,0.57859,0.2165,0.25637,0.26675,0.16957,-1
0.2607,0.64978,0.41791,0.34363,0.49507,0.36135,0.26187,0.42575,0.21168,-1
0.30885,0.3238,0.45535,0.1694,0.55304,0.25056,0.20319,0.30101,0.03695,-1
0.17894,0.03539,0.41461,0.23217,0.12398,0.11365,0.34374,0.42647,0.25555,-1
0.05459,0.4703,0.46115,0.2314,0.60465,0.22857,0.10003,0.04338,0.271,-1
0.12915,0.21728,0.4685,0.2172,0.37853,0.23301,0.16524,0.31935,0.3801,-1
0.11059,0.41283,0.48806,0.31392,0.41292,0.3146,0.11235,0.24529,0.13289,-1
0.17422,0.80613,0.52728,0.16081,0.68896,0.40006,0.32338,0.74731,0.02056,-1
0.222,0.69899,0.47615,0.40752,0.61232,0.43713,0.12302,0.13764,0.31838,-1
0.0759,0.22335,0.32941,0.31449,0.38049,0.14745,0.11311,0.34889,0.12455,-1
0.09956,0.96088,0.6626,0.12828,0.55482,0.39778,0.17586,0.07853,0.13875,-1
0.07816,0.60302,0.50309,0.23553,0.64423,0.36205,0.01558,0.05519,0.35945,-1
0.21634,1.82713,0.57723,0.23623,0.68236,0.75994,0.10718,0.09355,0.15946,-1
0.25558,0.6869,0.70757,0.25153,0.6533,0.33288,0.35913,0.18335,0.32219,-1
0.15627,0.22763,0.59663,0.14725,0.29779,0.2958,0.13726,0.56498,0.21125,-1
0.15304,0.26692,0.41601,0.20281,0.48926,0.30558,0.2769,0.75366,0.27416,-1
0.10452,0.75384,0.50144,0.29079,0.58581,0.41547,0.04838,0.23839,0.03296,-1
0.2925,0.45747,0.79905,0.19513,0.49356,0.26507,0.78907,0.47936,0.33901,-1
0.06751,0.60666,0.07979,0.25392,0.60236,0.25868,0.17523,0.28733,0.06657,-1
0.18709,0.81839,0.40195,0.26686,0.59149,0.38764,0.26198,0.33318,0.15527,-1
0.14288,0.62543,0.63444,0.19501,0.37369,0.4376,0.1879,0.67981,0.09721,-1
0.08645,0.05782,0.29703,0.33117,0.22428,0.0889,0.23382,0.35973,0.48227,-1
0.13769,0.05948,0.28783,0.28386,0.13366,0.11588,0.15336,0.60874,0.35565,-1
0.13364,0.39955,0.12299,0.31118,0.50743,0.3483,0.10854,0.17005,0.18963,-1
0.13317,0.16386,0.63148,0.14293,0.32603,0.25508,0.1229,0.63212,0.12629,-1
0.23745,0.15694,0.13266,0.2816,0.37465,0.14095,0.5298,0.17618,0.14652,-1
0.26957,0.2984,0.56617,0.21376,0.38093,0.22699,0.16551,0.45537,0.2298,-1
0.33942,0.3146,0.05556,0.30063,0.51035,0.20121,0.89956,0.22235,0.21253,-1
0.21228,0.39891,0.3846,0.18769,0.49134,0.26151,0.42441,0.53962,0.2469,-1
0.10073,0.11123,0.48499,0.19761,0.19479,0.12393,0.2203,0.6133,0.25062,-1
0.0805,0.15306,0.05019,0.24273,0.41334,0.19408,0.08969,0.43142,0.25471,-1
0.07165,0.21132,0.49746,0.27661,0.4882,0.16789,0.01905,0.39045,0.29813,-1
0.18724,0.17743,0.67,0.25084,0.34094,0.21026,0.25891,0.47183,0.06057,-1
0.08091,0.32985,0.90894,0.08094,0.45495,0.25114,0.17497,0.78467,0.1301,-1
0.05397,0.98814,0.48279,0.31679,0.78949,0.31456,0.10285,0.11548,0.39337,-1
0.15618,0.93078,0.29738,0.27962,0.62586,0.387,0.27838,0.18467,0.28629,-1
0.13066,0.33673,0.57641,0.16063,0.37522,0.26069,0.05832,0.21062,0.13405,-1
0.25785,0.69283,0.5377,0.19396,0.48038,0.55261,0.01927,0.58469,0.57057,-1
0.21433,0.50209,0.06866,0.29953,0.63425,0.22994,0.63705,0.22208,0.09171,-1
0.13154,0.33424,0.4214,0.1733,0.49827,0.24101,0.24499,0.40354,0.25758,-1
0.10884,0.75436,0.52545,0.15526,0.58649,0.38462,0.15946,0.12152,0.18368,-1
0.18027,0.91723,0.60239,0.13845,0.54636,0.56286,0.05533,0.35098,0.2537,-1
0.27918,0.62076,0.60778,0.29837,0.60059,0.28116,0.60413,0.26263,0.17496,-1
0.11312,0.29676,0.44862,0.32416,0.4898,0.25096,0.11647,0.55881,0.25307,-1
0.20005,0.22919,0.45146,0.25595,0.41176,0.21016,0.26125,0.13455,0.20695,-1
0.14227,0.60643,0.22749,0.28786,0.64515,0.28677,0.34185,0.50278,0.13146,-1
0.15491,0.38929,0.2239,0.21912,0.36831,0.21632,0.40785,0.5046,0.46627,-1
0.29168,0.23221,0.14781,0.26255,0.27788,0.23572,0.35835,0.13697,0.06136,-1
0.14327,0.70349,0.47363,0.29522,0.63461,0.49567,0.13238,0.21844,0.20957,-1
0.13037,0.14445,0.40086,0.26513,0.36232,0.15392,0.09338,0.42426,0.28237,-1
0.1297,1.22434,0.05046,0.28128,0.74053,0.39994,0.27409,0.07728,0.20378,-1
0.33843,0.66059,0.63919,0.30288,0.63551,0.34185,0.66659,0.22925,0.23149,-1
0.27192,0.27894,0.47672,0.32428,0.36731,0.25374,0.3559,0.39817,0.36083,-1
0.09359,0.0866,0.52459,0.17308,0.17409,0.13071,0.1332,0.26019,0.24971,-1
0.20352,0.18756,0.50514,0.20776,0.25724,0.30858,0.00997,0.50425,0.4051,-1
0.16661,0.65101,0.50006,0.33795,0.59595,0.39961,0.06057,0.30435,0.20679,-1
0.06301,0.96823,0.56966,0.14526,0.71599,0.2909,0.18122,0.15904,0.39111,-1
0.10912,0.68796,0.12202,0.2775,0.7192,0.34162,0.2105,0.4155,0.08725,-1
0.16832,0.61036,0.34283,0.40309,0.64121,0.4739,0.27844,0.64129,0.31723,-1
0.22905,1.50696,0.75612,0.15236,0.75266,0.59158,0.22061,0.12708,0.25146,-1
0.17251,0.08411,0.53908,0.2405,0.27938,0.14922,0.30574,0.55276,0.1698,-1
0.25742,0.50082,0.52227,0.25503,0.58762,0.36026,0.08391,0.49091,0.27261,-1
0.24127,0.61892,0.49952,0.35202,0.49438,0.35516,0.00347,0.54673,0.55061,-1
0.15783,0.71752,0.58358,0.13794,0.59777,0.39725,0.20301,0.15701,0.19252,-1
0.25579,0.43364,0.73843,0.2342,0.4739,0.28092,0.31228,0.21846,0.13818,-1
0.15724,0.08483,0.62909,0.13871,0.20596,0.18998,0.19771,0.23114,0.31602,-1
0.29841,0.19778,0.27444,0.26891,0.4071,0.16796,0.64032,0.24251,0.13887,-1
0.11817,0.3646,0.70153,0.10187,0.41087,0.37931,0.07595,0.25269,0.37584,-1
0.18373,0.73354,0.49143,0.22714,0.58247,0.39009,0.00143,0.15009,0.19011,-1
0.21476,0.40858,0.49666,0.15019,0.62751,0.29629,0.05024,0.43144,0.21376,-1
0.20348,0.21937,0.4987,0.30315,0.37587,0.23378,0.12696,0.41368,0.07605,-1
